pk,name,category,direct_parents
38356,Truesdale,other,3750
38357,Wright City,other,3750
38358,Warrenton,other,3750
38359,Innsbrook,other,3750
38360,Marthasville,other,3750
38361,Three Creeks,other,3750
38362,Meadville,other,3751
38363,Bude,other,3751
38364,Roxie,other,3751
38365,Palisade,other,"3774,3752"
38366,Hamlet,other,3752
38367,Hayes Center,other,3752
38368,Crawford,other,3753
38369,Chadron,other,3753
38370,Whitney,other,3753
38371,Keuka Park,other,3754
38372,Dundee,other,3754
38373,Dresden,other,3754
38374,Penn Yan,other,3754
38375,Alta Vista,other,3755
38376,Harveyville,other,3755
38377,McFarland,other,3755
38378,Maple Hill,other,3755
38379,Eskridge,other,3755
38380,Alma,other,3755
38381,Wabaunsee,other,3755
38382,Newbury,other,3755
38383,Paxico,other,3755
38384,Sparks,other,3756
38385,Kendrick,other,3756
38386,Tryon,other,3756
38387,Carney,other,3756
38388,Fallis,other,3756
38389,Prague,other,3756
38390,Meeker,other,3756
38391,Chandler,other,3756
38392,Agra,other,3756
38393,Davenport,other,3756
38394,Stroud,other,"3756,3781"
38395,Warwick,other,3756
38396,Wellston,other,3756
38397,Meno,other,3757
38398,Ringwood,other,3757
38399,Isabella,other,3757
38400,Ames,other,3757
38401,Cleo Springs,other,3757
38402,Chester,other,3757
38403,Fairview,other,3757
38404,Ronneby,other,3758
38405,Gilman,other,3758
38406,Foley,other,3758
38407,Rice,other,3758
38408,Sauk Rapids,other,3758
38409,Lewisville,other,3759
38410,La Salle,other,3759
38411,Odin,other,3759
38412,Darfur,other,3759
38413,St. James,other,3759
38414,Madelia,other,3759
38415,Butterfield,other,3759
38416,Osage,other,3760
38417,Frazee,other,3760
38418,Callaway,other,3760
38419,Wolf Lake,other,3760
38420,Audubon,other,3760
38421,Pine Point,other,3760
38422,White Earth,other,3760
38423,Detroit Lakes,other,3760
38424,Ogema,other,3760
38425,Lake Park,other,3760
38426,Liberty,other,3761
38427,Dearing,other,3761
38428,Elk City,other,3761
38429,Tyro,other,3761
38430,Wayside,other,3761
38431,Havana,other,3761
38432,Caney,other,3761
38433,Coffeyville,other,3761
38434,Independence,other,3761
38435,Sycamore,other,3761
38436,Cherryvale,other,3761
38437,Waddington,other,3762
38438,Edwards,other,3762
38439,Hammond,other,3762
38440,Rensselaer Falls,other,3762
38441,Madrid,other,3762
38442,Hermon,other,3762
38443,Colton,other,3762
38444,Morristown,other,3762
38445,Norwood,other,3762
38446,Richville,other,3762
38447,Brasher Falls,other,3762
38448,Canton,other,3762
38449,Massena,other,3762
38450,Potsdam,other,3762
38451,Norfolk,other,3762
38452,Star Lake,other,3762
38453,Heuvelton,other,3762
38454,Cranberry Lake,other,3762
38455,Parishville,other,3762
38456,Hannawa Falls,other,3762
38457,DeKalb Junction,other,3762
38458,Winthrop,other,3762
38459,Gouverneur,other,3762
38460,Hailesboro,other,3762
38461,Ogdensburg,other,3762
38462,Scribner,other,3763
38463,Dodge,other,3763
38464,Nickerson,other,3763
38465,Fremont,other,3763
38466,North Bend,other,3763
38467,Uehling,other,3763
38468,Ames,other,3763
38469,Hooper,other,3763
38470,Winslow,other,3763
38471,Inglewood,other,3763
38472,Snyder,other,3763
38473,Giltner,other,3764
38474,Stockham,other,3764
38475,Phillips,other,3764
38476,Marquette,other,3764
38477,Hordville,other,3764
38478,Overland,other,3764
38479,Hampton,other,3764
38480,Aurora,other,3764
38481,Beemer,other,3765
38482,Bancroft,other,3765
38483,West Point,other,3765
38484,Wisner,other,3765
38485,Imlay,other,3766
38486,Unionville,other,3766
38487,Lovelock,other,3766
38488,Humboldt River Ranch,other,3766
38489,Grass Valley,other,3766
38490,Alton,other,3767
38491,Belmont,other,3767
38492,Laconia,other,3767
38493,Meredith,other,3767
38494,New Hampton,other,3767
38495,South Solon,other,3768
38496,Midway,other,3768
38497,Plumwood,other,3768
38498,Choctaw Lake,other,3768
38499,London,other,3768
38500,West Jefferson,other,3768
38501,Mount Sterling,other,3768
38502,Lafayette,other,"3770,3768"
38503,Wellston,other,3769
38504,Jackson,other,3769
38505,Coalton,other,3769
38506,Oak Hill,other,3769
38507,Harrod,other,3770
38508,Spencerville,other,3770
38509,Beaverdam,other,3770
38510,Westminster,other,3770
38511,Lima,other,3770
38512,Gomer,other,3770
38513,Cairo,other,3770
38514,Elida,other,3770
38515,Fort Shawnee,other,3770
38516,Coolville,other,3771
38517,Jacksonville,other,3771
38518,Hockingport,other,3771
38519,New Marshfield,other,3771
38520,Trimble,other,3771
38521,Stewart,other,3771
38522,Chauncey,other,3771
38523,Millfield,other,3771
38524,Albany,other,3771
38525,The Plains,other,3771
38526,Nelsonville,other,3771
38527,Athens,other,3771
38528,Glouster,other,3771
38529,Amesville,other,3771
38530,Bronwood,other,3772
38531,Sasser,other,3772
38532,Parrott,other,3772
38533,Dawson,other,3772
38534,Venango,other,3773
38535,Elsie,other,3773
38536,Grant,other,3773
38537,Madrid,other,3773
38538,Culbertson,other,3774
38539,Trenton,other,3774
38540,Stratton,other,3774
38541,Tryon,other,3775
38542,Center,other,3776
38543,Conway,other,3777
38544,Phillipsburg,other,3777
38545,Lebanon,other,3777
38546,Evergreen,other,3777
38547,Loa,other,3778
38548,Lyman,other,3778
38549,Torrey,other,3778
38550,Bicknell,other,3778
38551,Hanksville,other,3778
38552,Fremont,other,3778
38553,Teasdale,other,3778
38554,Alburgh,other,3779
38555,South Hero,other,3779
38556,Kirkersville,other,3780
38557,St. Louisville,other,3780
38558,Hartford (Croton),other,3780
38559,Harbor Hills,other,3780
38560,Brownsville,other,3780
38561,Newark,other,3780
38562,Granville,other,3780
38563,Utica,other,"4096,3780"
38564,Heath,other,3780
38565,Pataskala,other,3780
38566,Jersey,other,3780
38567,Marne,other,3780
38568,Granville South,other,3780
38569,Beechwood Trails,other,3780
38570,Jacksontown,other,3780
38571,Buckeye Lake,other,"3900,3780"
38572,Hanover,other,3780
38573,Johnstown,other,3780
38574,Hebron,other,3780
38575,Etna,other,3780
38576,Alexandria,other,3780
38577,Olive,other,3781
38578,Lawrence Creek,other,3781
38579,Milfay,other,3781
38580,Slick,other,3781
38581,Bristow,other,3781
38582,Depew,other,3781
38583,Mannford,other,3781
38584,Shamrock,other,3781
38585,Drumright,other,"4053,3781"
38586,Kellyville,other,3781
38587,Oilton,other,3781
38588,Mounds,other,3781
38589,Kiefer,other,3781
38590,Big Cabin,other,3782
38591,Welch,other,3782
38592,Bluejacket,other,3782
38593,White Oak,other,3782
38594,Vinita,other,3782
38595,Danbury,other,3783
38596,Walnut Cove,other,3783
38597,Pinnacle,other,3783
38598,Chickasaw,other,3784
38599,Montezuma,other,3784
38600,Maria Stein,other,3784
38601,Burkettsville,other,"4076,3784"
38602,Mendon,other,3784
38603,Coldwater,other,3784
38604,St. Henry,other,3784
38605,Celina,other,3784
38606,Fort Recovery,other,3784
38607,Rockford,other,3784
38608,Poyen,other,3785
38609,Tull,other,3785
38610,Prattsville,other,3785
38611,Leola,other,3785
38612,Sheridan,other,3785
38613,Barnett,other,3786
38614,Syracuse,other,3786
38615,Gravois Mills,other,3786
38616,Stover,other,3786
38617,Versailles,other,3786
38618,Halltown,other,3787
38619,Hoberg,other,3787
38620,Pierce City,other,3787
38621,Miller,other,3787
38622,Verona,other,3787
38623,Chesapeake,other,3787
38624,Freistatt,other,3787
38625,Stotts City,other,3787
38626,Marionville,other,3787
38627,Aurora,other,3787
38628,Mount Vernon,other,3787
38629,Johnstown,other,3788
38630,Long Pine,other,3788
38631,Ainsworth,other,3788
38632,Sharon,other,3789
38633,Fort Supply,other,3789
38634,Mooreland,other,3789
38635,Quinlan,other,3789
38636,Woodward,other,3789
38637,Mutual,other,3789
38638,Orangeville,other,3790
38639,Eyers Grove,other,3790
38640,Jerseytown,other,3790
38641,Rohrsburg,other,3790
38642,Wilburton Number One,other,3790
38643,Fernville,other,3790
38644,Espy,other,3790
38645,Jamison City,other,3790
38646,Mainville,other,3790
38647,Benton,other,3790
38648,Catawissa,other,3790
38649,Lime Ridge,other,3790
38650,Berwick,other,3790
38651,Stillwater,other,3790
38652,Aristes,other,3790
38653,Buckhorn,other,3790
38654,Lightstreet,other,3790
38655,Numidia,other,3790
38656,Slabtown,other,3790
38657,Waller,other,3790
38658,Millville,other,3790
38659,Centralia,other,3790
38660,Wilburton Number Two,other,3790
38661,Rupert,other,3790
38662,Mifflinville,other,3790
38663,Bloomsburg,other,3790
38664,Almedia,other,3790
38665,Briar Creek,other,3790
38666,Foundryville,other,3790
38667,Iola,other,3790
38668,Harvel,other,"3792,3793"
38669,Morrisonville,other,3792
38670,Bulpitt,other,3792
38671,Taylorville,other,3792
38672,Assumption,other,3792
38673,Jeisyville,other,3792
38674,Mount Auburn,other,3792
38675,Stonington,other,3792
38676,Kincaid,other,3792
38677,Owaneco,other,3792
38678,Palmer,other,3792
38679,Tovey,other,3792
38680,Langleyville,other,3792
38681,Edinburg,other,3792
38682,Fillmore,other,3793
38683,Ohlman,other,3793
38684,Wenonah,other,3793
38685,Butler,other,3793
38686,Coalton,other,3793
38687,Waggoner,other,3793
38688,Witt,other,3793
38689,Coffeen,other,3793
38690,Hillsboro,other,3793
38691,Taylor Springs,other,3793
38692,Walshville,other,3793
38693,Litchfield,other,3793
38694,Farmersville,other,3793
38695,Nokomis,other,3793
38696,Irving,other,3793
38697,Schram City,other,3793
38698,Raymond,other,3793
38699,Caldwell,other,3794
38700,Palestine,other,3794
38701,Goodwin,other,3794
38702,Widener,other,3794
38703,Wheatley,other,3794
38704,Colt,other,3794
38705,Jennette,other,"3794,4026"
38706,Forrest City,other,3794
38707,Madison,other,3794
38708,Hughes,other,3794
38709,Arriba,other,3795
38710,Genoa,other,3795
38711,Hugo,other,3795
38712,Limon,other,3795
38713,South Fork Estates,other,3796
38714,Guerra,other,3796
38715,Las Lomitas,other,3796
38716,Thompsonville,other,3796
38717,Hebbronville,other,3796
38718,Loraine,other,3797
38719,Westbrook,other,3797
38720,Lake Colorado City,other,3797
38721,Colorado City,other,3797
38722,Hartland,other,3798
38723,Brighton,other,3798
38724,Howell,other,3798
38725,Fowlerville,other,3798
38726,Pinckney,other,3798
38727,Speculator,other,3799
38728,Wells,other,3799
38729,Long Lake,other,3799
38730,Makoti,other,3800
38731,Des Lacs,other,3800
38732,Donnybrook,other,3800
38733,Minot,other,3800
38734,Ryder,other,3800
38735,Logan,other,3800
38736,Foxholm,other,3800
38737,Carpio,other,3800
38738,Kenmare,other,3800
38739,Sawyer,other,3800
38740,Berthold,other,3800
38741,Burlington,other,3800
38742,Surrey,other,3800
38743,Minot AFB,other,3800
38744,Douglas,other,3800
38745,Ruthville,other,3800
38746,Ludington,other,3801
38747,Scottville,other,3801
38748,Custer,other,3801
38749,Free Soil,other,3801
38750,Fountain,other,3801
38751,Pilgrim,other,3802
38752,Bendon,other,3802
38753,Lake Ann,other,3802
38754,Beulah,other,3802
38755,Frankfort,other,3802
38756,Honor,other,3802
38757,Crystal Downs Country Club,other,3802
38758,Hardwood Acres,other,3802
38759,Maple Grove,other,3802
38760,Crystal Mountain,other,3802
38761,Thompsonville,other,3802
38762,Nessen City,other,3802
38763,Elberta,other,3802
38764,Benzonia,other,3802
38765,Corona,other,3803
38766,Capitan,other,3803
38767,Carrizozo,other,3803
38768,Ruidoso,other,3803
38769,Ruidoso Downs,other,3803
38770,Nogal,other,3803
38771,Waveland,other,3804
38772,Pearlington,other,3804
38773,Diamondhead,other,3804
38774,Kiln,other,3804
38775,Bay St. Louis,other,3804
38776,Bridgeport,other,3805
38777,Cement,other,3805
38778,Lookeba,other,3805
38779,Eakly,other,3805
38780,Gracemont,other,3805
38781,Carnegie,other,3805
38782,Washita,other,3805
38783,Apache,other,3805
38784,Cyril,other,3805
38785,Hinton,other,3805
38786,Binger,other,3805
38787,Fort Cobb,other,3805
38788,Anadarko,other,3805
38789,Prudenville,other,3806
38790,Houghton Lake,other,3806
38791,St. Helen,other,3806
38792,Roscommon,other,3806
38793,Vernon,other,3807
38794,Bancroft,other,3807
38795,Byron,other,3807
38796,Lennon,other,"3807,3877"
38797,New Lothrop,other,3807
38798,Morrice,other,3807
38799,Durand,other,3807
38800,Middletown,other,3807
38801,Henderson,other,3807
38802,Owosso,other,3807
38803,Corunna,other,3807
38804,Laingsburg,other,3807
38805,Perry,other,3807
38806,Shaftsburg,other,3807
38807,Leesburg,other,3808
38808,Smithville,other,3808
38809,Cannonsburg,other,3809
38810,Ironville,other,3809
38811,Catlettsburg,other,3809
38812,Ashland,other,3809
38813,Deer Park,other,3810
38814,Gorman,other,3810
38815,Hutton,other,3810
38816,Accident,other,3810
38817,Jennings,other,3810
38818,Loch Lynn Heights,other,3810
38819,Friendsville,other,3810
38820,Swanton,other,3810
38821,Kitzmiller,other,3810
38822,Crellin,other,3810
38823,Bloomington,other,3810
38824,Mountain Lake Park,other,3810
38825,Finzel,other,3810
38826,Grantsville,other,3810
38827,Oakland,other,3810
38828,Applegate,other,3811
38829,Forestville,other,3811
38830,Melvin,other,3811
38831,Deckerville,other,3811
38832,Carsonville,other,3811
38833,Croswell,other,3811
38834,Brown City,other,"3893,3811"
38835,Peck,other,3811
38836,Lexington,other,3811
38837,Minden City,other,3811
38838,Port Sanilac,other,3811
38839,Snover,other,3811
38840,Marlette,other,3811
38841,Sandusky,other,3811
38842,Concord,other,3812
38843,Harrisburg,other,3812
38844,Midland,other,3812
38845,Mount Pleasant,other,3812
38846,Pingree,other,3813
38847,Spiritwood Lake,other,3813
38848,Streeter,other,3813
38849,Spiritwood,other,3813
38850,Courtenay,other,3813
38851,Montpelier,other,3813
38852,Cleveland,other,3813
38853,Jamestown,other,3813
38854,Woodworth,other,3813
38855,Medina,other,3813
38856,Ypsilanti,other,3813
38857,Kensal,other,3813
38858,Buchanan,other,3813
38859,San Marine,other,3814
38860,Siletz,other,3814
38861,Depoe Bay,other,3814
38862,Yachats,other,3814
38863,Lincoln City,other,3814
38864,Toledo,other,3814
38865,Waldport,other,3814
38866,Lincoln Beach,other,3814
38867,Rose Lodge,other,3814
38868,Bayshore,other,3814
38869,Newport,other,3814
38870,Neotsu,other,3814
38871,Strandburg,other,3816
38872,La Bolt,other,3816
38873,Albee,other,3816
38874,Twin Brooks,other,3816
38875,Revillo,other,3816
38876,Stockholm,other,3816
38877,Big Stone City,other,3816
38878,Marvin,other,3816
38879,Milbank,other,3816
38880,Shelbyville,other,3817
38881,Fairland,other,3817
38882,Waldron,other,3817
38883,Morristown,other,3817
38884,Walker,other,3818
38885,Prairieburg,other,3818
38886,Cedar Rapids,other,3818
38887,Coggon,other,3818
38888,Palo,other,3818
38889,Bertram,other,3818
38890,Alburnett,other,3818
38891,Mount Vernon,other,3818
38892,Springville,other,3818
38893,Center Point,other,3818
38894,Central City,other,3818
38895,Ely,other,3818
38896,Fairfax,other,3818
38897,Marion,other,3818
38898,Hiawatha,other,3818
38899,Lisbon,other,3818
38900,Robins,other,3818
38901,Walford,other,"3818,3837"
38902,Knowles,other,3819
38903,Gate,other,3819
38904,Little Ponderosa,other,3819
38905,Turpin,other,3819
38906,Beaver,other,3819
38907,Forgan,other,3819
38908,Fresno,other,3820
38909,Conesville,other,3820
38910,Canal Lewisville,other,3820
38911,Warsaw,other,3820
38912,Coshocton,other,3820
38913,Nellie,other,3820
38914,Plainfield,other,3820
38915,West Lafayette,other,3820
38916,Dover,other,3821
38917,Hennessey,other,3821
38918,Okarche,other,"3821,3843"
38919,Loyal,other,3821
38920,Kingfisher,other,3821
38921,Piedmont,other,"3821,3843"
38922,Canistota,other,3822
38923,Spencer,other,3822
38924,Montrose,other,3822
38925,Bridgewater,other,3822
38926,Orland Colony,other,3822
38927,Salem,other,3822
38928,Golden View Colony,other,3822
38929,Arlington,other,3823
38930,Pantego,other,3823
38931,Blue Mound,other,3823
38932,Dalworthington Gardens,other,3823
38933,Colleyville,other,3823
38934,Edgecliff Village,other,3823
38935,Saginaw,other,3823
38936,Benbrook,other,3823
38937,Euless,other,3823
38938,Forest Hill,other,3823
38939,Keller,other,3823
38940,Kennedale,other,3823
38941,River Oaks,other,3823
38942,Watauga,other,3823
38943,White Settlement,other,3823
38944,Rendon,other,3823
38945,Sansom Park,other,3823
38946,Lake Worth,other,3823
38947,Hurst,other,3823
38948,Haltom City,other,3823
38949,North Richland Hills,other,3823
38950,Westover Hills,other,3823
38951,Everman,other,3823
38952,Westworth Village,other,3823
38953,Bedford,other,3823
38954,Richland Hills,other,3823
38955,Pelican Bay,other,3823
38956,Dunn Center,other,3824
38957,Dodge,other,3824
38958,Killdeer,other,3824
38959,Halliday,other,3824
38960,Manning,other,3824
38961,New Rockford,other,3825
38962,Sheyenne,other,3825
38963,Braman,other,3826
38964,Nardin,other,3826
38965,Peckham,other,3826
38966,Kaw City,other,3826
38967,Kildare,other,3826
38968,White Eagle,other,3826
38969,Ponca City,other,3826
38970,Newkirk,other,3826
38971,Blackwell,other,3826
38972,Tonkawa,other,3826
38973,Tonkawa Tribal Housing,other,3826
38974,Leola,other,3827
38975,Hillsview,other,3827
38976,Long Lake,other,3827
38977,Wetonka,other,3827
38978,Grassland Colony,other,3827
38979,Long Lake Colony,other,3827
38980,Spring Creek Colony,other,3827
38981,Eureka,other,3827
38982,Hagan,other,3828
38983,Claxton,other,3828
38984,Bellville,other,3828
38985,Daisy,other,3828
38986,Meta,other,3829
38987,Bland,other,"3829,3928"
38988,Chamois,other,3829
38989,Westphalia,other,3829
38990,Freeburg,other,3829
38991,Linn,other,3829
38992,Grovespring,other,3830
38993,Hartville,other,3830
38994,Norwood,other,3830
38995,Mansfield,other,3830
38996,Malcolm,other,3831
38997,Davey,other,3831
38998,Raymond,other,3831
38999,Princeton,other,3831
39000,Agnew,other,3831
39001,Kramer,other,3831
39002,Martell,other,3831
39003,Prairie Home,other,3831
39004,Lincoln,other,3831
39005,Panama,other,3831
39006,Roca,other,3831
39007,Denton,other,3831
39008,Sprague,other,3831
39009,Waverly,other,3831
39010,Cheney,other,3831
39011,Bennet,other,3831
39012,Hickman,other,3831
39013,Walton,other,3831
39014,Yankee Hill,other,3831
39015,Hallam,other,3831
39016,Emerald,other,3831
39017,Firth,other,3831
39018,Cumberland,other,3832
39019,Hatton,other,3833
39020,Washtucna,other,3833
39021,Lind,other,3833
39022,Ritzville,other,3833
39023,Othello,other,3833
39024,Shalimar,other,3834
39025,Cinco Bayou,other,3834
39026,Lake Lorraine,other,3834
39027,Crestview,other,3834
39028,Mary Esther,other,3834
39029,Destin,other,3834
39030,Fort Walton Beach,other,3834
39031,Niceville,other,3834
39032,Ocean City,other,3834
39033,Wright,other,3834
39034,Laurel Hill,other,3834
39035,Valparaiso,other,3834
39036,Hurlburt Field,other,3834
39037,Eglin AFB,other,3834
39038,Hubbard,other,3835
39039,Dakota City,other,3835
39040,Homer,other,3835
39041,Jackson,other,3835
39042,South Sioux City,other,3835
39043,Fairmount,other,3836
39044,Matthews,other,3836
39045,Point Isabel,other,3836
39046,Marion,other,3836
39047,Van Buren,other,3836
39048,Sims,other,3836
39049,Jonesboro,other,3836
39050,Mier,other,3836
39051,Upland,other,3836
39052,Landess,other,3836
39053,Gas City,other,3836
39054,Swayzee,other,3836
39055,Sweetser,other,3836
39056,Fowlerton,other,3836
39057,Herbst,other,3836
39058,Jalapa,other,3836
39059,Urbana,other,3837
39060,Garrison,other,3837
39061,Keystone,other,3837
39062,Van Horne,other,3837
39063,Watkins,other,3837
39064,Luzerne,other,3837
39065,Blairstown,other,3837
39066,Belle Plaine,other,3837
39067,Norway,other,3837
39068,Shellsburg,other,3837
39069,Newhall,other,3837
39070,Atkins,other,3837
39071,Mount Auburn,other,3837
39072,Vinton,other,3837
39073,Manning,other,3838
39074,Arcadia,other,3838
39075,Dedham,other,3838
39076,Lanesboro,other,3838
39077,Willey,other,3838
39078,Halbur,other,3838
39079,Glidden,other,3838
39080,Coon Rapids,other,"3838,3948"
39081,Lidderdale,other,3838
39082,Templeton,other,3838
39083,Carroll,other,3838
39084,Breda,other,3838
39085,Iuka,other,3839
39086,Preston,other,3839
39087,Byers,other,3839
39088,Coats,other,3839
39089,Cullison,other,3839
39090,Pratt,other,3839
39091,Sawyer,other,3839
39092,Grant,other,3840
39093,Newaygo,other,3840
39094,Fremont,other,3840
39095,White Cloud,other,3840
39096,Albertville,other,3841
39097,Waverly,other,3841
39098,Howard Lake,other,3841
39099,South Haven,other,3841
39100,Buffalo,other,3841
39101,Cokato,other,3841
39102,Monticello,other,3841
39103,Montrose,other,3841
39104,Silver Creek,other,3841
39105,Delano,other,3841
39106,Annandale,other,3841
39107,Otsego,other,3841
39108,St. Michael,other,3841
39109,Maple Lake,other,3841
39110,Dayton,other,3842
39111,Phillipsburg,other,3842
39112,Fort McKinley,other,3842
39113,Germantown,other,3842
39114,Trotwood,other,3842
39115,Vandalia,other,3842
39116,Brookville,other,3842
39117,Englewood,other,3842
39118,Miamisburg,other,3842
39119,Drexel,other,3842
39120,Clayton,other,3842
39121,New Lebanon,other,3842
39122,West Carrollton,other,3842
39123,Moraine,other,3842
39124,Riverside,other,3842
39125,Farmersville,other,3842
39126,Cedar Lake,other,3843
39127,Calumet,other,3843
39128,Mustang,other,3843
39129,Yukon,other,3843
39130,El Reno,other,3843
39131,Union City,other,3843
39132,Wanamingo,other,3844
39133,Kenyon,other,3844
39134,Cannon Falls,other,3844
39135,Red Wing,other,3844
39136,Zumbrota,other,3844
39137,Frontenac,other,3844
39138,Pine Island,other,"3844,3878"
39139,Goodhue,other,3844
39140,Embreeville,other,3845
39141,Telford,other,3845
39142,Jonesborough,other,3845
39143,Gray,other,3845
39144,Lometa,other,3846
39145,Lampasas,other,3846
39146,Kempner,other,3846
39147,Hamburg,other,3847
39148,Victoria,other,3847
39149,Waconia,other,3847
39150,Crown College,other,3847
39151,New Germany,other,3847
39152,Cologne,other,3847
39153,Norwood Young America,other,3847
39154,Carver,other,3847
39155,Chaska,other,3847
39156,Watertown,other,3847
39157,Mayer,other,3847
39158,Chokio,other,3848
39159,Hancock,other,3848
39160,Alberta,other,3848
39161,Morris,other,3848
39162,Donnelly,other,3848
39163,Clarence,other,3849
39164,Downey,other,3849
39165,Stanwood,other,3849
39166,Mechanicsville,other,3849
39167,Rochester,other,3849
39168,Bennett,other,3849
39169,Lowden,other,3849
39170,Tipton,other,3849
39171,Wrenshall,other,3850
39172,Cromwell,other,3850
39173,Barnum,other,3850
39174,Moose Lake,other,3850
39175,Kettle River,other,3850
39176,Big Lake,other,"3917,3850"
39177,Cloquet,other,3850
39178,Esko,other,3850
39179,Wright,other,3850
39180,Mahtowa,other,3850
39181,Carlton,other,3850
39182,Scanlon,other,3850
39183,State Line,other,"3851,4066"
39184,Clara,other,3851
39185,Waynesboro,other,3851
39186,Buckatunna,other,3851
39187,Arispe,other,3852
39188,Lorimor,other,3852
39189,Thayer,other,3852
39190,Kent,other,3852
39191,Afton,other,3852
39192,Cromwell,other,3852
39193,Creston,other,3852
39194,Esterbrook,other,3853
39195,Orin,other,3853
39196,Lost Springs,other,3853
39197,Rolling Hills,other,3853
39198,Glenrock,other,3853
39199,Douglas,other,3853
39200,Seven Springs,other,3854
39201,Dudley,other,3854
39202,Brogden,other,3854
39203,Fremont,other,3854
39204,Pikeville,other,3854
39205,Goldsboro,other,3854
39206,Walnut Creek,other,3854
39207,Eureka,other,3854
39208,Mar-Mac,other,3854
39209,New Hope,other,3854
39210,Elroy,other,3854
39211,Iron Station,other,3855
39212,Lincolnton,other,3855
39213,Lowesville,other,3855
39214,Denver,other,3855
39215,Crouse,other,3855
39216,Westport,other,3855
39217,Banner Hill,other,3856
39218,Erwin,other,3856
39219,Unicoi,other,3856
39220,Lawrence,other,3858
39221,Eudora,other,3858
39222,Baldwin City,other,3858
39223,Lecompton,other,3858
39224,Sacramento,other,3859
39225,Calhoun,other,3859
39226,Beech Grove,other,3859
39227,Livermore,other,3859
39228,Island,other,3859
39229,Oakvale,other,3860
39230,Brush Fork,other,3860
39231,Lashmeet,other,3860
39232,Athens,other,3860
39233,Montcalm,other,3860
39234,Bluewell,other,3860
39235,Princeton,other,3860
39236,Matoaka,other,3860
39237,Bluefield,other,3860
39238,Bramwell,other,3860
39239,Luverne,other,3861
39240,Sharon,other,3861
39241,Hope,other,3861
39242,Finley,other,3861
39243,Woodville,other,3862
39244,Vickery,other,3862
39245,Wightmans Grove,other,3862
39246,Burgoon,other,3862
39247,Green Springs,other,"3998,3862"
39248,Helena,other,3862
39249,Ballville,other,3862
39250,Hessville,other,3862
39251,Lindsey,other,3862
39252,Stony Prairie,other,3862
39253,Fremont,other,3862
39254,Gibsonburg,other,3862
39255,Clyde,other,3862
39256,Menasha,other,"4117,3863"
39257,Potter,other,3863
39258,Chilton,other,3863
39259,New Holstein,other,3863
39260,Stockbridge,other,3863
39261,Forest Junction,other,3863
39262,Brothertown,other,3863
39263,Sherwood,other,3863
39264,Hilbert,other,3863
39265,Brillion,other,3863
39266,Harrison,other,3863
39267,Plantation Island,other,3864
39268,Winding Cypress,other,3864
39269,Verona Walk,other,3864
39270,Goodland,other,3864
39271,Vineyards,other,3864
39272,Island Walk,other,3864
39273,Naples,other,3864
39274,Immokalee,other,3864
39275,Marco Island,other,3864
39276,Ave Maria,other,3864
39277,Golden Gate,other,3864
39278,Berkshire Lakes,other,3864
39279,Everglades,other,3864
39280,Chokoloskee,other,3864
39281,Lely Resort,other,3864
39282,Orangetree,other,3864
39283,Pelican Bay,other,3864
39284,Lely,other,3864
39285,Heritage Bay,other,3864
39286,Pelican Marsh,other,3864
39287,Naples Park,other,3864
39288,Marco Shores-Hammock Bay,other,3864
39289,Naples Manor,other,3864
39290,Oswego,other,3865
39291,Plattville,other,3865
39292,Newark,other,3865
39293,Lisbon,other,3865
39294,Millbrook,other,3865
39295,Yorkville,other,3865
39296,Boulder Hill,other,3865
39297,Plano,other,3865
39298,Menlo,other,3866
39299,Lyerly,other,3866
39300,Summerville,other,3866
39301,Trion,other,3866
39302,Joppa,other,3867
39303,Brookport,other,3867
39304,Metropolis,other,3867
39305,LeRoy,other,3868
39306,Gridley,other,3868
39307,Waverly,other,3868
39308,New Strawn,other,3868
39309,Burlington,other,3868
39310,Lebo,other,3868
39311,Satanta,other,3869
39312,Sublette,other,3869
39313,Calumet,other,3870
39314,Atlantic Mine,other,3870
39315,Trimountain,other,3870
39316,Laurium,other,3870
39317,Hubbell,other,3870
39318,Dodgeville,other,3870
39319,Chassell,other,3870
39320,Copper City,other,3870
39321,South Range,other,3870
39322,Houghton,other,3870
39323,Hancock,other,3870
39324,Painesdale,other,3870
39325,Lake Linden,other,3870
39326,Dollar Bay,other,3870
39327,Hurontown,other,3870
39328,Lake Isabella,other,3871
39329,Winn,other,3871
39330,Rosebush,other,3871
39331,Shepherd,other,3871
39332,Loomis,other,3871
39333,Mount Pleasant,other,3871
39334,Weidman,other,3871
39335,Beal City,other,3871
39336,Taylor,other,3872
39337,Mission,other,3872
39338,Sand Pillow,other,3872
39339,Alma Center,other,3872
39340,Hixton,other,3872
39341,Millston,other,3872
39342,Black River Falls,other,3872
39343,Melrose,other,3872
39344,Hatfield,other,3872
39345,Merrillan,other,3872
39346,Loyal,other,3873
39347,Granton,other,3873
39348,Neillsville,other,3873
39349,Thorp,other,3873
39350,Curtiss,other,3873
39351,Withee,other,3873
39352,Humbird,other,3873
39353,Chili,other,3873
39354,Owen,other,3873
39355,Greenwood,other,3873
39356,Marlborough,other,3874
39357,Winchester,other,3874
39358,Keene,other,3874
39359,Hinsdale,other,3874
39360,Jaffrey,other,3874
39361,Walpole,other,3874
39362,West Swanzey,other,3874
39363,North Walpole,other,3874
39364,Troy,other,3874
39365,Chowan Beach,other,3875
39366,Edenton,other,3875
39367,Cape Colony,other,3875
